date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor,ctr,conversion_rate_actual,cpc_actual,cost_per_conversion
2027-08-03,Google,18-25,North India,Desktop,Image,18,48423,8,0.0494375337603315,2393,0.9,2153.7000000000003,0.1093296701716707,251,944,0.96224,0.049418664684137706,0.10488926034266612,0.9000000000000001,8.580478087649404
2027-08-04,Google,26-35,North India,Mobile,Image,22,1092,8,0.0856281878840817,93,0.9,83.7,0.1508922506229193,13,945,0.9622,0.08516483516483517,0.13978494623655913,0.9,6.438461538461539
2027-08-05,Google,26-35,West India,Desktop,Video,8,77470,8,0.0536265680758672,4154,0.9,3738.6,0.2154206661543594,860,946,0.96216,0.053620756421840714,0.20702936928261917,0.9,4.347209302325581
2027-08-06,Instagram,36-50,South India,Mobile,Image,15,30995,8,0.0563197735175217,1745,1.3,2268.5,0.195871429312718,328,947,0.96212,0.056299403129537025,0.18796561604584527,1.3,6.916158536585366
2027-08-07,Instagram,26-35,West India,Desktop,Text,5,99005,8,0.0352293303840133,3487,1.3,4533.1,0.0621198422865303,207,948,0.96208,0.03522044341194889,0.05936334958416977,1.3,21.899033816425124
2027-08-08,Instagram,18-25,West India,Desktop,Text,7,63957,8,0.048774482920515,3119,1.3,4054.7,0.0742750208858318,222,949,0.96204,0.04876714042247135,0.07117665918563643,1.3,18.264414414414414
2027-08-09,Instagram,18-25,North India,Mobile,Image,2,2677,8,0.1018592940608059,272,1.3,353.6,0.0745293810436175,19,950,0.962,0.10160627568173328,0.06985294117647059,1.3,18.610526315789475
2027-08-10,Instagram,18-25,South India,Mobile,Image,21,94778,8,0.0518599643483209,4915,1.3,6389.5,0.0747506509059556,353,951,0.96196,0.05185802612420604,0.07182095625635809,1.3,18.10056657223796
2027-08-11,Google,36-50,West India,Desktop,Text,4,22892,8,0.0402288593973966,920,0.9,828.0,0.0518661855727535,45,952,0.96192,0.040188712213873844,0.04891304347826087,0.9,18.4
2027-08-12,Instagram,26-35,South India,Mobile,Image,6,23114,8,0.0710614406991918,1642,1.3,2134.6,0.1228085779354511,193,953,0.96188,0.07103919702344899,0.11753958587088915,1.3,11.060103626943004
2027-08-13,Google,26-35,North India,Mobile,Video,22,37632,8,0.0552920545045625,2080,0.9,1872.0,0.1848508056705457,369,954,0.96184,0.055272108843537414,0.17740384615384616,0.9,5.073170731707317
2027-08-14,Google,26-35,South India,Mobile,Image,0,28057,8,0.0656171783939589,1841,0.9,1656.9,0.1348396055121625,238,955,0.9618,0.06561642370887835,0.12927756653992395,0.9,6.961764705882353
2027-08-15,Google,18-25,North India,Mobile,Video,21,63565,8,0.0340744033663779,2165,0.9,1948.5,0.1848771185857835,384,956,0.96176,0.03405962400692205,0.17736720554272517,0.9,5.07421875
2027-08-16,Google,26-35,South India,Mobile,Text,20,61753,8,0.0737917296456131,4556,0.9,4100.400000000001,0.162997846794334,713,957,0.96172,0.07377779217204022,0.15649692712906058,0.9000000000000001,5.750911640953717
2027-08-17,Google,18-25,West India,Mobile,Image,3,45031,8,0.0299865533336202,1350,0.9,1215.0,0.0936397989337142,121,958,0.96168,0.029979347560569386,0.08962962962962963,0.9,10.041322314049587
2027-08-18,Instagram,26-35,North India,Mobile,Text,15,51049,8,0.1051309372413795,5366,1.3,6975.8,0.1267722455493707,653,959,0.96164,0.10511469372563616,0.1216921356690272,1.3,10.682695252679938
2027-08-19,Google,18-25,West India,Mobile,Image,13,61275,8,0.0392720724382227,2406,0.9,2165.4,0.0473269306515641,108,960,0.9616,0.039265605875153,0.04488778054862843,0.9,20.05
2027-08-20,Instagram,26-35,North India,Mobile,Video,0,48881,8,0.0739655766070491,3615,1.3,4699.5,0.1223792751690393,425,961,0.96156,0.0739551154845441,0.11756569847856155,1.3,11.05764705882353
2027-08-21,Google,36-50,South India,Mobile,Image,3,53865,8,0.0506779337959771,2729,0.9,2456.1,0.1007176641930161,263,962,0.96152,0.05066369627773137,0.09637229754488824,0.8999999999999999,9.338783269961977
2027-08-22,Google,36-50,South India,Mobile,Text,9,98068,8,0.027009788662333,2648,0.9,2383.2000000000003,0.064215111898898,163,963,0.96148,0.027001672309010075,0.061555891238670696,0.9000000000000001,14.620858895705522
2027-08-23,Google,18-25,North India,Mobile,Video,10,51684,8,0.0540422769915104,2793,0.9,2513.7000000000003,0.1155674924190773,309,964,0.96144,0.05403993498955189,0.11063372717508056,0.9000000000000001,8.13495145631068
2027-08-24,Google,18-25,North India,Mobile,Image,6,56687,8,0.0721697755285413,4091,0.9,3681.9,0.0970124372098417,380,965,0.9614,0.07216822199093266,0.09288682473722806,0.9,9.68921052631579
2027-08-25,Instagram,26-35,North India,Desktop,Text,3,76705,8,0.0815320234776085,6253,1.3,8128.900000000001,0.1237054009803727,743,966,0.96136,0.08152010951046217,0.11882296497681114,1.3,10.940646029609692
2027-08-26,Google,26-35,South India,Mobile,Text,0,57438,8,0.0396718822148457,2278,0.9,2050.2000000000003,0.1511414462676961,330,967,0.96132,0.03966015529788642,0.14486391571553994,0.9000000000000001,6.212727272727274
2027-08-27,Instagram,36-50,North India,Desktop,Image,0,58314,8,0.0637986466854599,3720,1.3,4836.0,0.1253744064349618,447,968,0.96128,0.06379257125218644,0.12016129032258065,1.3,10.818791946308725
2027-08-28,Google,26-35,North India,Mobile,Text,16,51503,8,0.0371279184837359,1912,0.9,1720.8,0.1039045311993336,190,969,0.96124,0.03712405102615381,0.09937238493723849,0.9,9.056842105263158
2027-08-29,Instagram,18-25,West India,Desktop,Video,9,31740,8,0.0373612494762151,1185,1.3,1540.5,0.0665106404805397,74,970,0.9612,0.03733459357277883,0.06244725738396625,1.3,20.81756756756757
2027-08-30,Instagram,18-25,North India,Mobile,Image,4,47176,8,0.091642940261263,4323,1.3,5619.900000000001,0.1145098210093891,475,971,0.96116,0.09163557741224351,0.10987739995373583,1.3,11.831368421052632
2027-08-31,Instagram,18-25,West India,Mobile,Video,6,11030,8,0.0996778126089206,1099,1.3,1428.7,0.0941067210350812,98,972,0.96112,0.09963735267452402,0.08917197452229299,1.3,14.57857142857143
2027-09-01,Google,18-25,West India,Mobile,Text,7,77288,9,0.0343154220403536,2652,0.9,2386.8,0.0690767646450204,175,973,0.96108,0.03431321809336508,0.06598793363499246,0.9,13.638857142857145
2027-09-02,Google,18-25,West India,Mobile,Text,1,8051,9,0.0340838265614906,274,0.9,246.6,0.0452781836194268,11,974,0.96104,0.03403303937399081,0.040145985401459854,0.9,22.418181818181818
2027-09-03,Google,36-50,South India,Mobile,Text,8,57010,9,0.0316717134582166,1805,0.9,1624.5,0.1206351412129187,208,975,0.961,0.03166111208559902,0.11523545706371191,0.9,7.810096153846154
2027-09-04,Instagram,36-50,West India,Mobile,Video,3,11589,9,0.0946357223179572,1096,1.3,1424.8,0.1460798127989346,153,976,0.96096,0.09457243938217275,0.1395985401459854,1.3,9.312418300653594
2027-09-05,Google,18-25,North India,Mobile,Text,11,12395,9,0.0513072011259529,635,0.9,571.5,0.0572018137179874,34,977,0.96092,0.051230334812424366,0.05354330708661417,0.9,16.808823529411764
2027-09-06,Google,26-35,South India,Desktop,Image,10,13833,9,0.0184836674588211,255,0.9,229.5,0.0845076862273111,20,978,0.96088,0.01843417913684667,0.0784313725490196,0.9,11.475
2027-09-07,Instagram,18-25,South India,Mobile,Image,4,67134,9,0.050720221351521,3405,1.3,4426.5,0.1630421826534642,533,979,0.96084,0.05071945660916972,0.1565345080763583,1.3,8.304878048780488
2027-09-08,Google,36-50,South India,Mobile,Text,11,80903,9,0.0502014640892104,4061,0.9,3654.9,0.1411949772992832,550,980,0.9608,0.05019591362495828,0.1354346220142822,0.9,6.645272727272728
2027-09-09,Instagram,18-25,South India,Mobile,Image,20,19428,9,0.1237121251065673,2403,1.3,3123.9,0.1199350358002873,276,981,0.96076,0.1236874613959234,0.11485642946317104,1.3,11.318478260869565
2027-09-10,Google,36-50,South India,Mobile,Video,3,17642,9,0.0257011321876643,453,0.9,407.7,0.0803356981516413,34,982,0.96072,0.025677360843441785,0.07505518763796909,0.9,11.991176470588234
2027-09-11,Google,36-50,South India,Desktop,Video,12,87491,9,0.0208439683708197,1823,0.9,1640.7,0.0630734720239064,109,983,0.96068,0.02083642888982867,0.05979155238617663,0.9,15.052293577981652
2027-09-12,Instagram,18-25,South India,Desktop,Text,21,41771,9,0.1031503758793792,4308,1.3,5600.400000000001,0.0729352741795861,301,984,0.96064,0.10313375308228197,0.06987000928505106,1.3,18.605980066445184
2027-09-13,Google,18-25,West India,Desktop,Image,0,11097,9,0.040468146658694,449,0.9,404.1,0.1423660096051473,60,985,0.9606,0.04046138596016941,0.133630289532294,0.9,6.735
2027-09-14,Instagram,26-35,North India,Desktop,Image,17,79743,9,0.0514609620187847,4103,1.3,5333.900000000001,0.1179086121010582,463,986,0.96056,0.05145279209460391,0.1128442602973434,1.3,11.520302375809937
2027-09-15,Google,36-50,North India,Mobile,Text,3,89096,9,0.0716630984789997,6384,0.9,5745.6,0.1134819702077998,695,987,0.96052,0.07165304839723445,0.10886591478696742,0.9,8.267050359712231
2027-09-16,Google,26-35,West India,Mobile,Video,3,24426,9,0.0677780355988672,1655,0.9,1489.5,0.1272536607741093,201,988,0.96048,0.06775567018750511,0.12145015105740181,0.9,7.41044776119403
2027-09-17,Instagram,18-25,West India,Mobile,Text,7,67333,9,0.0603071459662531,4060,1.3,5278.0,0.1238099999612242,482,989,0.96044,0.060297328204595074,0.1187192118226601,1.3,10.950207468879668
2027-09-18,Instagram,36-50,South India,Desktop,Image,19,44463,9,0.0771544200007956,3430,1.3,4459.0,0.1180440923173695,388,990,0.9604,0.07714279288397094,0.1131195335276968,1.3,11.492268041237113
2027-09-19,Instagram,26-35,South India,Desktop,Image,5,72249,9,0.087714849688494,6337,1.3,8238.1,0.0569382719131168,345,991,0.96036,0.08771055654749546,0.054442165062332334,1.3,23.878550724637684
2027-09-20,Google,26-35,West India,Mobile,Text,3,41079,9,0.0594704346493102,2442,0.9,2197.8,0.0435031371517984,101,992,0.96032,0.059446432483750825,0.04135954135954136,0.9,21.76039603960396
2027-09-21,Instagram,26-35,South India,Mobile,Video,3,21404,9,0.0360647863030849,771,1.3,1002.3,0.2064617025160502,152,993,0.96028,0.03602130442907868,0.19714656290531776,1.3,6.594078947368421
2027-09-22,Google,18-25,North India,Desktop,Video,10,72447,9,0.0328086068546161,2376,0.9,2138.4,0.1460880437392524,333,994,0.96024,0.032796389084434135,0.14015151515151514,0.9,6.421621621621622
2027-09-23,Google,18-25,North India,Mobile,Text,8,4954,9,0.0459054441620883,227,0.9,204.3,0.0638553140324319,13,995,0.9602,0.04582155833669762,0.05726872246696035,0.9,15.715384615384616
2027-09-24,Instagram,18-25,South India,Desktop,Image,13,70848,9,0.0636565427508514,4509,1.3,5861.7,0.1606050174584444,695,996,0.96016,0.06364329268292683,0.15413617210024397,1.3,8.43410071942446
2027-09-25,Google,36-50,South India,Mobile,Video,3,97411,9,0.0713888537984423,6954,0.9,6258.6,0.0778838848413879,519,997,0.96012,0.07138824157436019,0.07463330457290768,0.9,12.058959537572255
2027-09-26,Instagram,18-25,South India,Mobile,Text,12,56331,9,0.0383187239891148,2158,1.3,2805.4,0.1218623688104657,251,998,0.96008,0.03830927908256555,0.11631139944392957,1.3,11.176892430278885
2027-09-27,Google,36-50,North India,Mobile,Image,5,56931,9,0.0266421868726454,1516,0.9,1364.4,0.1696016313182353,246,999,0.96004,0.026628726001651122,0.16226912928759896,0.9,5.546341463414635
2027-09-28,Google,26-35,South India,Mobile,Video,12,19440,9,0.0443163668174827,861,0.9,774.9,0.0805236121653685,66,1000,0.96,0.04429012345679012,0.07665505226480836,0.9,11.74090909090909
2027-09-29,Google,26-35,West India,Mobile,Video,2,59407,9,0.0355000515435817,2108,0.9,1897.2,0.0718467390423788,144,1001,0.95996,0.03548403386806269,0.0683111954459203,0.9,13.175
2027-09-30,Instagram,18-25,South India,Mobile,Text,22,82364,9,0.0707421958814782,5826,1.3,7573.8,0.0986395244228538,550,1002,0.95992,0.07073478704288282,0.09440439409543426,1.3,13.770545454545456
2027-10-01,Instagram,26-35,West India,Desktop,Image,6,31898,10,0.0799095960596195,2548,1.3,3312.4,0.1299725971760527,317,1003,0.95988,0.07987961627688256,0.12441130298273155,1.3,10.449211356466877
2027-10-02,Instagram,18-25,South India,Mobile,Video,0,47720,10,0.0461402194124817,2201,1.3,2861.3,0.0577057629482294,121,1004,0.95984,0.04612321877619447,0.05497501135847342,1.3,23.64710743801653
2027-10-03,Instagram,36-50,South India,Desktop,Text,10,46428,10,0.0288064127536337,1337,1.3,1738.1,0.1028069223757582,131,1005,0.9598,0.028797277504953908,0.09798055347793568,1.2999999999999998,13.26793893129771
2027-10-04,Instagram,26-35,North India,Mobile,Video,1,16427,10,0.1078287241023806,1771,1.3,2302.3,0.0588739881401439,99,1006,0.95976,0.10781031229074085,0.055900621118012424,1.3,23.255555555555556
2027-10-05,Instagram,18-25,West India,Desktop,Image,4,96177,10,0.0887798459389295,8538,1.3,11099.4,0.0737853287523935,603,1007,0.95972,0.08877382326335818,0.07062543921293044,1.3,18.406965174129354
2027-10-06,Google,26-35,West India,Mobile,Video,23,23169,10,0.0568183443711069,1316,0.9,1184.4,0.1676828001249109,211,1008,0.95968,0.05680003452889637,0.16033434650455927,0.9,5.613270142180095
2027-10-07,Google,26-35,West India,Mobile,Image,21,46419,10,0.0447585404258285,2077,0.9,1869.3,0.1434410926607464,285,1009,0.95964,0.04474460888860165,0.137217140105922,0.9,6.558947368421053
2027-10-08,Google,18-25,North India,Mobile,Video,13,52065,10,0.0569647513440612,2965,0.9,2668.5,0.1620652991109546,460,1010,0.9596,0.05694804571209065,0.1551433389544688,0.9,5.801086956521739
2027-10-09,Instagram,26-35,West India,Mobile,Video,12,68487,10,0.0829316727728872,5679,1.3,7382.7,0.0589445841201938,320,1011,0.95956,0.08292084629199702,0.05634794858249692,1.3,23.0709375
2027-10-10,Instagram,26-35,North India,Desktop,Text,15,88490,10,0.0862424730113403,7631,1.3,9920.3,0.1212435694430994,887,1012,0.95952,0.08623573285116963,0.1162364041410038,1.2999999999999998,11.184103720405862
2027-10-11,Google,26-35,South India,Mobile,Video,22,80363,10,0.0454929913063885,3655,0.9,3289.5,0.1326718545013009,464,1013,0.95948,0.045481129375458854,0.12694938440492476,0.9,7.089439655172414
2027-10-12,Instagram,26-35,South India,Mobile,Image,14,75501,10,0.0475918216980295,3593,1.3,4670.900000000001,0.1171976753278763,403,1014,0.95944,0.047588773658627036,0.11216253826885611,1.3,11.590322580645163
2027-10-13,Instagram,36-50,West India,Desktop,Text,2,99632,10,0.0658320878725326,6558,1.3,8525.4,0.083943166275754,527,1015,0.9594,0.06582222579091056,0.08035986581274779,1.3,16.177229601518025
2027-10-14,Google,26-35,South India,Mobile,Image,5,9985,10,0.0354848347794884,354,0.9,318.6,0.175981445751419,59,1016,0.95936,0.03545317976965448,0.16666666666666666,0.9,5.4
2027-10-15,Instagram,26-35,South India,Desktop,Image,8,33641,10,0.0722174180035168,2429,1.3,3157.7000000000003,0.1487154359142173,346,1017,0.95932,0.07220356113076305,0.1424454508027995,1.3,9.126300578034684
2027-10-16,Instagram,18-25,West India,Mobile,Text,2,23897,10,0.1011548100533643,2417,1.3,3142.1,0.0935030751611637,215,1018,0.95928,0.10114240281206846,0.08895324782788581,1.3,14.614418604651162
2027-10-17,Google,36-50,South India,Desktop,Image,12,46652,10,0.0337693023465553,1575,0.9,1417.5,0.1724802013766367,259,1019,0.95924,0.03376061047757867,0.16444444444444445,0.9,5.472972972972973
2027-10-18,Instagram,18-25,West India,Mobile,Video,12,6973,10,0.0445557950041219,310,1.3,403.0,0.1833010673956825,53,1020,0.9592,0.044457192026387496,0.17096774193548386,1.3,7.60377358490566
2027-10-19,Google,18-25,West India,Desktop,Text,21,84330,10,0.0229287255727494,1933,0.9,1739.7,0.0346002554969119,63,1021,0.95916,0.022921854618759636,0.032591826176927054,0.9,27.614285714285714
2027-10-20,Instagram,18-25,South India,Mobile,Video,6,74250,10,0.0618058206922068,4589,1.3,5965.7,0.1412970174627174,621,1022,0.95912,0.06180471380471381,0.13532359991283505,1.3,9.60660225442834
2027-10-21,Instagram,36-50,South India,Mobile,Video,4,67673,10,0.0678605972029009,4592,1.3,5969.6,0.0606070810518279,266,1023,0.95908,0.06785571793772997,0.057926829268292686,1.3,22.442105263157895
2027-10-22,Instagram,18-25,South India,Mobile,Image,7,55309,10,0.1068802980984658,5911,1.3,7684.3,0.0913067181690768,516,1024,0.95904,0.10687229926413423,0.08729487396379632,1.3,14.892054263565893
2027-10-23,Google,18-25,South India,Mobile,Image,7,57718,10,0.0382167894299055,2205,0.9,1984.5,0.1677909508932267,353,1025,0.959,0.03820298693648429,0.1600907029478458,0.9,5.621813031161473
2027-10-24,Instagram,18-25,South India,Mobile,Video,21,69809,10,0.0534273974804142,3729,1.3,4847.7,0.2272608746695455,812,1026,0.95896,0.05341718116575227,0.21775274872620004,1.3,5.970073891625615
2027-10-25,Instagram,26-35,North India,Mobile,Text,6,23627,10,0.0671232127485877,1585,1.3,2060.5,0.0596656359903853,90,1027,0.95892,0.06708426799847632,0.056782334384858045,1.3,22.894444444444446
2027-10-26,Google,18-25,South India,Mobile,Video,18,53621,10,0.0459188582211574,2462,0.9,2215.8,0.0567593675046822,133,1028,0.95888,0.04591484679509893,0.05402112103980504,0.9,16.66015037593985
2027-10-27,Instagram,36-50,North India,Desktop,Video,6,98729,10,0.0355353971429745,3508,1.3,4560.400000000001,0.1098128804663646,369,1029,0.95884,0.03553160672142937,0.10518814139110605,1.3000000000000003,12.358807588075882
2027-10-28,Google,36-50,West India,Mobile,Image,22,56084,10,0.0446741136832559,2505,0.9,2254.5,0.0869166374151773,208,1030,0.9588,0.044665145139433704,0.08303393213572854,0.9,10.838942307692308
2027-10-29,Instagram,26-35,South India,Desktop,Image,3,16151,10,0.0665998513557507,1075,1.3,1397.5,0.1482527921402415,152,1031,0.95876,0.06655934617051576,0.1413953488372093,1.3,9.194078947368421
2027-10-30,Google,36-50,South India,Mobile,Video,9,76691,10,0.0559853811606275,4293,0.9,3863.7,0.1442866578684647,593,1032,0.95872,0.05597788527988943,0.13813184253435826,0.8999999999999999,6.515514333895447
2027-10-31,Google,36-50,South India,Mobile,Video,12,27741,10,0.0584470078311166,1621,0.9,1458.9,0.1265069742895402,196,1033,0.95868,0.058433365776287806,0.12091301665638494,0.9,7.443367346938776
2027-11-01,Google,26-35,West India,Desktop,Image,3,89484,11,0.0246809470717467,2208,0.9,1987.2,0.0721377836789566,152,1034,0.95864,0.02467480219927585,0.06884057971014493,0.9,13.073684210526316
2027-11-02,Instagram,18-25,North India,Desktop,Video,18,39130,11,0.0390534586437187,1528,1.3,1986.4,0.1778254716139578,259,1035,0.9586,0.039049322770253005,0.1695026178010471,1.3,7.6694980694980694
2027-11-03,Google,26-35,North India,Mobile,Image,9,71172,11,0.0357525011942246,2544,0.9,2289.6,0.0710357751452285,172,1036,0.95856,0.03574439386275501,0.06761006289308176,0.8999999999999999,13.311627906976744
2027-11-04,Instagram,18-25,South India,Mobile,Video,6,61916,11,0.0975563859680575,6040,1.3,7852.0,0.0629150241272459,364,1037,0.95852,0.09755152141611215,0.06026490066225165,1.3,21.571428571428573
2027-11-05,Google,18-25,South India,Mobile,Text,4,60219,11,0.0675844586363992,4069,0.9,3662.1,0.111307515557939,433,1038,0.95848,0.0675700360351384,0.1064143524207422,0.9,8.457505773672056
2027-11-06,Google,36-50,South India,Mobile,Text,2,98185,11,0.0715641253399155,7026,0.9,6323.400000000001,0.0789409508788669,530,1039,0.95844,0.07155879207618272,0.07543410190720182,0.9,11.930943396226416
2027-11-07,Google,26-35,South India,Mobile,Video,21,38236,11,0.0808339166889159,3090,0.9,2781.0,0.1844580133988771,545,1040,0.9584,0.08081389266659693,0.17637540453074432,0.9,5.102752293577981
2027-11-08,Instagram,36-50,West India,Mobile,Image,21,68882,11,0.0907563135993195,6251,1.3,8126.3,0.0513220335796169,306,1041,0.95836,0.09074939752039721,0.04895216765317549,1.3,26.55653594771242
2027-11-09,Google,36-50,South India,Mobile,Video,21,14984,11,0.0923516639163703,1383,0.9,1244.7,0.2313736379057826,305,1042,0.95832,0.09229845168179392,0.2205350686912509,0.9,4.0809836065573775
2027-11-10,Instagram,18-25,West India,Mobile,Video,1,2042,11,0.0389182386735441,79,1.3,102.7,0.0793921466213738,5,1043,0.95828,0.03868756121449559,0.06329113924050633,1.3,20.54
2027-11-11,Instagram,36-50,South India,Desktop,Image,10,14063,11,0.0659351553246294,927,1.3,1205.1,0.0989867621851993,87,1044,0.95824,0.06591765626111072,0.09385113268608414,1.2999999999999998,13.851724137931033
2027-11-12,Instagram,26-35,North India,Desktop,Video,9,54918,11,0.0577542180755736,3171,1.3,4122.3,0.1223604116242629,371,1045,0.9582,0.05774063148694417,0.11699779249448124,1.3,11.111320754716981
2027-11-13,Google,36-50,North India,Mobile,Image,22,21490,11,0.0803471060981551,1726,0.9,1553.4,0.1563856286736505,257,1046,0.95816,0.08031642624476501,0.14889918887601392,0.9,6.044357976653697
2027-11-14,Google,36-50,South India,Mobile,Video,12,41967,11,0.0600458671795805,2519,0.9,2267.1,0.1863255558558347,449,1047,0.95812,0.060023351681082755,0.17824533545057564,0.8999999999999999,5.049220489977728
2027-11-15,Instagram,18-25,South India,Mobile,Image,6,57472,11,0.1088874545555565,6257,1.3,8134.1,0.0663035835629268,396,1048,0.95808,0.10887040645879732,0.06328911618986735,1.3,20.540656565656565
2027-11-16,Google,26-35,West India,Desktop,Video,9,73838,11,0.0353459962475066,2609,0.9,2348.1,0.1216870889910643,303,1049,0.95804,0.03533410980795796,0.1161364507474128,0.8999999999999999,7.749504950495049
2027-11-17,Instagram,36-50,South India,Mobile,Text,3,22876,11,0.0586465158881917,1341,1.3,1743.3,0.1084671631275159,138,1050,0.958,0.0586203881797517,0.1029082774049217,1.3,12.632608695652173
2027-11-18,Google,18-25,South India,Mobile,Image,21,82830,11,0.0389782812361646,3228,0.9,2905.2000000000003,0.1521273615391251,470,1051,0.95796,0.03897138717855849,0.14560099132589838,0.9000000000000001,6.181276595744682
2027-11-19,Instagram,36-50,South India,Mobile,Text,19,61650,11,0.0761447934869496,4694,1.3,6102.2,0.1122504960060918,503,1052,0.95792,0.07613949716139497,0.10715807413719643,1.3,12.131610337972166
2027-11-20,Instagram,26-35,North India,Mobile,Image,15,3302,11,0.1000590935722924,330,1.3,429.0,0.098825539928264,30,1053,0.95788,0.09993943064809206,0.09090909090909091,1.3,14.3
2027-11-21,Instagram,36-50,West India,Mobile,Image,19,20017,11,0.0421275359916437,843,1.3,1095.9,0.1471766709479157,118,1054,0.95784,0.04211420292751161,0.13997627520759193,1.3,9.28728813559322
2027-11-22,Google,36-50,North India,Desktop,Image,5,43311,11,0.0363302946238965,1573,0.9,1415.7,0.0882816645873949,132,1055,0.9578,0.036318718108563644,0.08391608391608392,0.9,10.725
2027-11-23,Instagram,18-25,West India,Mobile,Image,8,1361,11,0.0385326712594304,52,1.3,67.60000000000001,0.1782041791118011,8,1056,0.95776,0.03820720058780309,0.15384615384615385,1.3000000000000003,8.450000000000001
2027-11-24,Google,36-50,North India,Mobile,Video,12,39261,11,0.0433061694708148,1700,0.9,1530.0,0.1968660883120495,319,1057,0.95772,0.04329996688826061,0.18764705882352942,0.9,4.7962382445141065
2027-11-25,Google,18-25,South India,Mobile,Video,6,18171,11,0.054450279782832,989,0.9,890.1,0.1835238987697621,173,1058,0.95768,0.05442738429365473,0.17492416582406473,0.9,5.145086705202313
2027-11-26,Instagram,26-35,North India,Mobile,Image,17,42226,11,0.0553086972734414,2335,1.3,3035.5,0.1553873859188376,346,1059,0.95764,0.05529768389144129,0.14817987152034262,1.3,8.773121387283236
2027-11-27,Instagram,36-50,North India,Mobile,Video,13,30327,11,0.0492033718985137,1492,1.3,1939.6,0.1083508123648303,154,1060,0.9576,0.0491970851056814,0.1032171581769437,1.3,12.594805194805193
2027-11-28,Instagram,26-35,West India,Mobile,Image,21,71628,11,0.1136610151169514,8141,1.3,10583.3,0.1214058309677169,946,1061,0.95756,0.1136566705757525,0.11620194079351431,1.2999999999999998,11.187420718816067
2027-11-29,Instagram,26-35,West India,Mobile,Image,4,83473,11,0.1058610085413746,8836,1.3,11486.8,0.0781717229643296,660,1062,0.95752,0.10585458771099637,0.07469443186962427,1.2999999999999998,17.404242424242423
2027-11-30,Google,36-50,North India,Desktop,Text,21,65223,11,0.0396358761287611,2585,0.9,2326.5,0.1324215232472862,327,1063,0.95748,0.03963325820646091,0.12649903288201161,0.9,7.114678899082569
2027-12-01,Google,18-25,West India,Desktop,Image,12,80353,12,0.0319125255640046,2564,0.9,2307.6,0.1059435053472959,259,1064,0.95744,0.03190920065212251,0.10101404056162247,0.8999999999999999,8.90965250965251
2027-12-02,Instagram,26-35,West India,Mobile,Image,23,76315,12,0.0879836445624936,6714,1.3,8728.2,0.1150601056631537,739,1065,0.9574,0.08797746183581209,0.11006851355376825,1.3,11.810825439783493
2027-12-03,Google,26-35,West India,Desktop,Video,7,71052,12,0.0282506319814212,2007,0.9,1806.3,0.1932473340539651,370,1066,0.95736,0.028246917750380005,0.18435475834578974,0.9,4.881891891891891
2027-12-04,Google,36-50,West India,Desktop,Image,14,64624,12,0.0562007053150033,3631,0.9,3267.9,0.1516189911087066,526,1067,0.95732,0.056186556078237186,0.14486367391903057,0.9,6.212737642585552
2027-12-05,Google,36-50,West India,Mobile,Image,18,96650,12,0.0873634825404391,8443,0.9,7598.7,0.085044047769262,687,1068,0.95728,0.08735644076564925,0.0813691815705318,0.9,11.060698689956332
2027-12-06,Google,36-50,North India,Mobile,Text,8,15530,12,0.060509319648598,939,0.9,845.1,0.04218369058223,37,1069,0.95724,0.06046361880231809,0.039403620873269436,0.9,22.84054054054054
2027-12-07,Google,36-50,West India,Mobile,Video,5,10310,12,0.0236499732020792,243,0.9,218.7,0.0752316579381943,17,1070,0.9572,0.023569350145489817,0.06995884773662552,0.8999999999999999,12.86470588235294
2027-12-08,Google,36-50,South India,Mobile,Video,22,35281,12,0.0782913908785141,2762,0.9,2485.8,0.1154649136786885,304,1071,0.95716,0.07828576287520195,0.11006517016654598,0.9,8.176973684210527
2027-12-09,Google,36-50,North India,Desktop,Text,13,60270,12,0.0419372928501914,2527,0.9,2274.3,0.0668131283124582,160,1072,0.95712,0.04192799070847851,0.06331618519984171,0.9,14.214375
2027-12-10,Google,18-25,North India,Mobile,Image,22,90345,12,0.076435265800318,6905,0.9,6214.5,0.0430953030513047,284,1073,0.95708,0.07642924345564225,0.04112961622013034,0.9,21.882042253521128
2027-12-11,Instagram,26-35,North India,Mobile,Text,9,47104,12,0.0720039632124136,3391,1.3,4408.3,0.0811449640662447,263,1074,0.95704,0.07198963994565218,0.0775582424063698,1.3,16.761596958174906
2027-12-12,Google,18-25,West India,Mobile,Video,8,22735,12,0.0242705053188685,551,0.9,495.9,0.0657828565941563,34,1075,0.957,0.024235759841653836,0.06170598911070781,0.8999999999999999,14.585294117647058
2027-12-13,Google,18-25,South India,Mobile,Text,16,73285,12,0.0594959742232239,4360,0.9,3924.0,0.0663144642793689,276,1076,0.95696,0.059493757249095995,0.06330275229357799,0.9,14.217391304347826
2027-12-14,Instagram,36-50,West India,Mobile,Video,12,94173,12,0.0876937938800829,8258,1.3,10735.4,0.1802971738068763,1423,1077,0.95692,0.08768967750841536,0.17231775248244127,1.3,7.544202389318341
2027-12-15,Google,26-35,North India,Mobile,Text,16,8005,12,0.0700723922549885,560,0.9,504.0,0.088246132807838,46,1078,0.95688,0.06995627732667083,0.08214285714285714,0.9,10.956521739130435
